obsID obs_collection dataproduct_type obs_id description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project prvversion proposal_id productFilename size parent_obsid dataRights calib_level filters
24811023 HST image ic8k01010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k01010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k01010_drz.fits 99685440 24811023 PUBLIC 3 F467M
24811023 HST image ic8k01010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k01010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k01010_drz.fits 99685440 26594398 PUBLIC 3 F467M
24811024 HST image ic8k02010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k02010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k02010_drz.fits 99659520 24811024 PUBLIC 3 F850LP
24811024 HST image ic8k02010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k02010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k02010_drz.fits 99659520 26595069 PUBLIC 3 F850LP
24811045 HST image ic8k51010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k51010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k51010_drz.fits 99659520 24811045 PUBLIC 3 F467M
24811045 HST image ic8k51010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ic8k51010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13334 ic8k51010_drz.fits 99659520 26594746 PUBLIC 3 F467M
24814929 HST image iciu15010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iciu15010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu15010_drz.fits 99780480 24814929 PUBLIC 3 F275W
24814929 HST image iciu15010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iciu15010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu15010_drz.fits 99780480 26613189 PUBLIC 3 F275W
24816877 HST image j8di91010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/j8di91010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 9463 j8di91010_drz.fits 214551360 24816877 PUBLIC 3 F814W
24816877 HST image j8di91010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/j8di91010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 9463 j8di91010_drz.fits 214551360 26320029 PUBLIC 3 F814W
24816878 HST image j8di91020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/j8di91020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 9463 j8di91020_drz.fits 214551360 24816878 PUBLIC 3 F606W
24816878 HST image j8di91020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/j8di91020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 9463 j8di91020_drz.fits 214551360 26320036 PUBLIC 3 F606W
24997398 HST image iciu14xdq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xdq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xdq_drz.fits 54354240 24997398 PUBLIC 3 F336W
24997398 HST image iciu14xdq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xdq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xdq_drz.fits 54354240 26613373 PUBLIC 3 F336W
24997401 HST image iciu14xgq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xgq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xgq_drz.fits 217200960 24997401 PUBLIC 3 F606W
24997402 HST image iciu14xiq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xiq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xiq_drz.fits 217200960 24997402 PUBLIC 3 F621M
24997403 HST image iciu14xkq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xkq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xkq_drz.fits 217200960 24997403 PUBLIC 3 F621M
24997404 HST image iciu14xmq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xmq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xmq_drz.fits 217200960 24997404 PUBLIC 3 F606W
24997405 HST image iciu14xoq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xoq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xoq_drz.fits 3504960 24997405 PUBLIC 3 F814W
24997406 HST image iciu14xpq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iciu14xpq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14xpq_drz.fits 3496320 24997406 PUBLIC 3 F555W
24998262 HST image iciu14010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iciu14010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14010_drz.fits 99685440 24998262 PUBLIC 3 F410M
24998262 HST image iciu14010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iciu14010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 13686 iciu14010_drz.fits 99685440 26613072 PUBLIC 3 F410M
25018035 HST image ict708nlq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nlq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nlq_drz.fits 54354240 25018035 PUBLIC 3 F547M
25018035 HST image ict708nlq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nlq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nlq_drz.fits 54354240 26635454 PUBLIC 3 F547M
25018038 HST image ict708noq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708noq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708noq_drz.fits 217252800 25018038 PUBLIC 3 F606W
25018039 HST image ict708nqq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nqq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nqq_drz.fits 217347840 25018039 PUBLIC 3 F621M
25018040 HST image ict708nsq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nsq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nsq_drz.fits 217304640 25018040 PUBLIC 3 F621M
25018041 HST image ict708nuq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nuq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nuq_drz.fits 217252800 25018041 PUBLIC 3 F606W
25018042 HST image ict708nwq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nwq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nwq_drz.fits 3504960 25018042 PUBLIC 3 F814W
25018043 HST image ict708nxq "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/ict708nxq_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708nxq_drz.fits 3504960 25018043 PUBLIC 3 F555W
25018905 HST image ict708010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ict708010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708010_drz.fits 54411840 25018905 PUBLIC 3 F336W
25018905 HST image ict708010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ict708010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 14062 ict708010_drz.fits 54411840 26635440 PUBLIC 3 F336W
26100050 HST image ibp701030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ibp701031_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 12518 ibp701031_drz.fits 217258560 26100050 PUBLIC 3 F502N
26100050 HST image ibp701030 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/ibp701031_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 12518 ibp701031_drz.fits 217258560 26553746 PUBLIC 3 F502N
26594398 HST image hst_13334_01_wfc3_uvis_f467m_ic8k01 "HAP fits science image" D mast:HST/product/hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits 137514240 24811023 PUBLIC 3 F467M
26594398 HST image hst_13334_01_wfc3_uvis_f467m_ic8k01 "HAP fits science image" D mast:HST/product/hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits 137514240 26594398 PUBLIC 3 F467M
26594398 HST image hst_13334_01_wfc3_uvis_f467m_ic8k01 "HAP fits science image" D mast:HST/product/hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_01_wfc3_uvis_f467m_ic8k01_drz.fits 137514240 233002836 PUBLIC 3 F467M
26594746 HST image hst_13334_51_wfc3_uvis_f467m_ic8k51 "HAP fits science image" D mast:HST/product/hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits 144728640 24811045 PUBLIC 3 F467M
26594746 HST image hst_13334_51_wfc3_uvis_f467m_ic8k51 "HAP fits science image" D mast:HST/product/hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits 144728640 26594746 PUBLIC 3 F467M
26594746 HST image hst_13334_51_wfc3_uvis_f467m_ic8k51 "HAP fits science image" D mast:HST/product/hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_51_wfc3_uvis_f467m_ic8k51_drz.fits 144728640 233002836 PUBLIC 3 F467M
26595050 HST image hst_13334_02_wfc3_uvis_f547m_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits 144650880 23926260 PUBLIC 3 F547M
26595050 HST image hst_13334_02_wfc3_uvis_f547m_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits 144650880 26595050 PUBLIC 3 F547M
26595050 HST image hst_13334_02_wfc3_uvis_f547m_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f547m_ic8k02_drz.fits 144650880 233002833 PUBLIC 3 F547M
26595069 HST image hst_13334_02_wfc3_uvis_f850lp_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits 144659520 24811024 PUBLIC 3 F850LP
26595069 HST image hst_13334_02_wfc3_uvis_f850lp_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits 144659520 26595069 PUBLIC 3 F850LP
26595069 HST image hst_13334_02_wfc3_uvis_f850lp_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f850lp_ic8k02_drz.fits 144659520 233002835 PUBLIC 3 F850LP
26595088 HST image hst_13334_02_wfc3_uvis_f336w_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits 144650880 23926259 PUBLIC 3 F336W
26595088 HST image hst_13334_02_wfc3_uvis_f336w_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits 144650880 26595088 PUBLIC 3 F336W
26595088 HST image hst_13334_02_wfc3_uvis_f336w_ic8k02 "HAP fits science image" D mast:HST/product/hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13334 hst_13334_02_wfc3_uvis_f336w_ic8k02_drz.fits 144650880 233002832 PUBLIC 3 F336W
26613072 HST image hst_13686_14_wfc3_uvis_f410m_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits 144711360 24998262 PUBLIC 3 F410M
26613072 HST image hst_13686_14_wfc3_uvis_f410m_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits 144711360 26613072 PUBLIC 3 F410M
26613072 HST image hst_13686_14_wfc3_uvis_f410m_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f410m_iciu14_drz.fits 144711360 233002831 PUBLIC 3 F410M
26613189 HST image hst_13686_15_wfc3_uvis_f275w_iciu15 "HAP fits science image" D mast:HST/product/hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits 144789120 24814929 PUBLIC 3 F275W
26613189 HST image hst_13686_15_wfc3_uvis_f275w_iciu15 "HAP fits science image" D mast:HST/product/hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits 144789120 26613189 PUBLIC 3 F275W
26613189 HST image hst_13686_15_wfc3_uvis_f275w_iciu15 "HAP fits science image" D mast:HST/product/hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_15_wfc3_uvis_f275w_iciu15_drz.fits 144789120 233002834 PUBLIC 3 F275W
26613373 HST image hst_13686_14_wfc3_uvis_f336w_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits 144702720 24997398 PUBLIC 3 F336W
26613373 HST image hst_13686_14_wfc3_uvis_f336w_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits 144702720 26613373 PUBLIC 3 F336W
26613373 HST image hst_13686_14_wfc3_uvis_f336w_iciu14 "HAP fits science image" D mast:HST/product/hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 13686 hst_13686_14_wfc3_uvis_f336w_iciu14_drz.fits 144702720 233002832 PUBLIC 3 F336W
26635440 HST image hst_14062_08_wfc3_uvis_f336w_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits 74373120 25018905 PUBLIC 3 F336W
26635440 HST image hst_14062_08_wfc3_uvis_f336w_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits 74373120 26635440 PUBLIC 3 F336W
26635440 HST image hst_14062_08_wfc3_uvis_f336w_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f336w_ict708_drz.fits 74373120 233002832 PUBLIC 3 F336W
26635454 HST image hst_14062_08_wfc3_uvis_f547m_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits 74364480 25018035 PUBLIC 3 F547M
26635454 HST image hst_14062_08_wfc3_uvis_f547m_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits 74364480 26635454 PUBLIC 3 F547M
26635454 HST image hst_14062_08_wfc3_uvis_f547m_ict708 "HAP fits science image" D mast:HST/product/hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14062 hst_14062_08_wfc3_uvis_f547m_ict708_drz.fits 74364480 233002833 PUBLIC 3 F547M
207070969 HST image hst_6119_90_wfpc2_pc_f555w_u2sa90 "HAP fits science image" D mast:HST/product/hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6119 hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits 220409280 24562749 PUBLIC 3 F555W
207070969 HST image hst_6119_90_wfpc2_pc_f555w_u2sa90 "HAP fits science image" D mast:HST/product/hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6119 hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits 220409280 24562750 PUBLIC 3 F555W
207070969 HST image hst_6119_90_wfpc2_pc_f555w_u2sa90 "HAP fits science image" D mast:HST/product/hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6119 hst_6119_90_wfpc2_pc_f555w_u2sa90_drz.fits 220409280 207070969 PUBLIC 3 F555W
207121087 HST image hst_6365_08_wfpc2_pc_f502n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits 245338560 24571418 PUBLIC 3 F502N
207121087 HST image hst_6365_08_wfpc2_pc_f502n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits 245338560 24571419 PUBLIC 3 F502N
207121087 HST image hst_6365_08_wfpc2_pc_f502n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f502n_u33u08_drz.fits 245338560 207121087 PUBLIC 3 F502N
207121097 HST image hst_6365_08_wfpc2_pc_f375n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits 245338560 24571414 PUBLIC 3 F375N
207121097 HST image hst_6365_08_wfpc2_pc_f375n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits 245338560 24571415 PUBLIC 3 F375N
207121097 HST image hst_6365_08_wfpc2_pc_f375n_u33u08 "HAP fits science image" D mast:HST/product/hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_08_wfpc2_pc_f375n_u33u08_drz.fits 245338560 207121097 PUBLIC 3 F375N
207121903 HST image hst_6365_11_wfpc2_pc_f439w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits 261146880 24571434 PUBLIC 3 F439W
207121903 HST image hst_6365_11_wfpc2_pc_f439w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits 261146880 24571435 PUBLIC 3 F439W
207121903 HST image hst_6365_11_wfpc2_pc_f439w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f439w_u33u11_drz.fits 261146880 207121903 PUBLIC 3 F439W
207124056 HST image hst_6365_11_wfpc2_pc_f336w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits 261149760 24571432 PUBLIC 3 F336W
207124056 HST image hst_6365_11_wfpc2_pc_f336w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits 261149760 24571433 PUBLIC 3 F336W
207124056 HST image hst_6365_11_wfpc2_pc_f336w_u33u11 "HAP fits science image" D mast:HST/product/hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.6.2" 6365 hst_6365_11_wfpc2_pc_f336w_u33u11_drz.fits 261149760 207124056 PUBLIC 3 F336W
